Year,CLIENT_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,CREATED_DATE,ACTIVE
2020,2681196337,"ALLGREENS ILLINOIS, LLC",601 SYCAMORE DIRVE,,ELK GROVE VILLAGE,IL,60007,UNITED STATES,04/20/2020,Y
2020,3147103950,"PARSON'S WEST TOWN, LLC",3124 W. CANAL,C/O LAND AND SEA DEPARTMENT LLC,CHICAGO,IL,60612,UNITED STATES,04/20/2020,Y
2020,4010244745,"WEBSTER HOUSE ASSOCIATES, L.P.",2150 N. LINCOLN PARK WEST,ATTN:  JEFF LARSON,CHICAGO,IL,60614,UNITED STATES,04/11/2019,Y
2020,2653910606,"2401 STATE STREET QOZB, LLC",1135 W. CHICAGO AVE.,,CHICAGO,IL,60642,UNITED STATES,04/21/2020,Y
2020,4123213234,"1147 JACKSON, LLC","1101 W. MONROE ST., SUITE 200",,CHICAGO,IL,60607,UNITED STATES,04/21/2020,Y
2020,469307329,"2423 STATE STREET QOZB, LLC",1135 W. CHICAGO AVE.,,CHICAGO,IL,60642,UNITED STATES,04/21/2020,Y
2020,1535344398,STERLING BAY COMPANIES,1330 W. FULTON ST.,SUITE 800,CHICAGO,IL,60607,UNITED STATES,04/22/2020,Y
2020,243404170,CHICAGOLAND CHAMBER OF COMMERCE,410 N MICHIGAN AVE,#900,CHICAGO,IL,60611,UNITED STATES,04/23/2020,Y
2020,3144580083,CHICAGOLAND APARTMENT ASSOCIATION,557 W RANDOLPH ST,STE 201,CHICAGO,IL,60661,UNITED STATES,01/16/2017,Y
2020,525248948,"RHEAPLY, INC",1850 N DAMEN AVE,,CHICAGO,IL,60647,UNITED STATES,04/24/2020,Y
2020,1194626628,WESTAT,1600 RESEARCH BLVD,,ROCKVILLE,MD,20850,UNITED STATES,04/27/2020,Y
2020,740785577,"AECOM USA, INC.","303 E. WACKER SR., #1400",,CHICAGO,IL,60601,UNITED STATES,04/28/2020,Y
2020,584579119,"KGILES LLC, INC.",1456 RIDGE RD.,,HIGHLAND PARK,IL,60035,UNITED STATES,04/30/2020,Y
2020,3097797942,POSTMATES,425 MARKET STREET,,SAN FRANCISCO,CA,94105,UNITED STATES,04/30/2020,Y
2020,1479282599,POSTMATES,201 3RD ST. #200,,SAN FRANCISCO,CA,94103,UNITED STATES,04/30/2020,Y
2020,3422752141,GOOGLE,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,UNITED STATES,04/30/2020,Y
2023,222352340,"GASSMAN, DAVE",3210 N HALSTED,,CHICAGO,IL,60657,UNITED STATES,07/03/2023,Y
2020,1519629881,"BLUE STAR PROPERTIES, INC.",600 W. VAN BUREN ST.,,CHICAGO,IL,60607,UNITED STATES,04/30/2020,Y
2020,664595616,"PERCEPTION GARDEN CHICAGO, INC.","70 WEST MADISON ST., STE. 3500",,CHICAGO,IL,60602,UNITED STATES,04/30/2020,Y
2020,3008446334,PLOTE CONSTRUCTION,1100 BRANDT DR.,,HOFFMAN ESTATES,IL,60192,UNITED STATES,05/01/2020,Y
2020,1990744093,"208 S. LASALLE HOLDINGS, LLC",120 N. LASALLE STREET,SUITE 32,CHICAGO,IL,60602,UNITED STATES,05/01/2020,Y
2020,2325680743,"VIEW, INC.",195 S MILPITAS BLVD,,MILPITAS,CA,95035,UNITED STATES,05/01/2020,Y
2020,2058250143,"HARRIS, JODI",1206 WEST WELLINGTON AVENUE,,CHICAGO,IL,60657,UNITED STATES,07/31/2020,Y
2020,3811261832,JIM BEAM BRANDS CO.,222 W. MERCHANDISE MART,SUITE 1600,CHICAGO,IL,60654,UNITED STATES,05/05/2020,Y
2023,201483533,"HARDIN, KATHY",7478 S COTTAGE GROVE,,CHICAGO,IL,60619,UNITED STATES,07/03/2023,Y
2020,3456603714,OMEGA YEAST LABS,4739 W MONTROSE,,CHICAGO,IL,60641,UNITED STATES,04/20/2018,Y
2020,2949061350,"OZINGA READY MIX CONCRETE, INC",19001 OLD LAGRANGE ROAD,SUITE 300,MOKENA,IL,60448,UNITED STATES,05/22/2017,Y
2020,3675058662,"GARFIELD'S BEVERAGE C1, LLC",4601 NORTH HARLEM AVENUE,ATTN:  ADAM SILVERSTEIN,NORRIDGE,IL,60706,UNITED STATES,10/12/2015,Y
2020,4038931827,GOLD COAST GALLERIA CONDO ASSOCIATION,111 W MAPLE,,CHICAGO,IL,60610,UNITED STATES,05/07/2020,Y
2020,1395408018,VIOLA BRANDS,4645 JOLIET ST,,DENVER,CO,80239,UNITED STATES,05/08/2020,Y
2020,1774246760,"BIMBO BAKERIES USA, INC.",P. O. BOX 976,,HORSHAM,PA,19044,UNITED STATES,05/06/2020,Y
2020,3521580180,CROWN CASTLE,1220 AUGUSTA DRIVE,SUITE 600,HOUSTON,TX,775057,UNITED STATES,02/10/2019,Y
2020,1164665183,ASCENDANCE PARTNERS,2 W. MADISON ST.,SUITE 620,CHICAGO,IL,60602,UNITED STATES,03/29/2017,Y
2020,607266229,"ASCEND REAL ESTATE GROUP, LLC",912 W. LAKE ST.,,CHICAGO,IL,60607,UNITED STATES,,Y
2020,1294510240,"ICBG, INC.",20 WEST KINZIE STREET,17TH FLOOR,CHICAGO,IL,60654,UNITED STATES,05/12/2020,Y
2020,4200473592,"WASTE CONNECTIONS, INC.",3 WATERWAY SQUARE PLACE,SUITE 110,THE WOODLANDS,TX,77380,UNITED STATES,03/29/2017,Y
2020,3240048196,TOBACCO FREE KIDS,1401 1 STREET NW,SUITE 1200,WASHINGTON,DC,20005,UNITED STATES,05/15/2020,Y
2020,4235402737,THE PUERTO RICAN CULTURAL CENTER,2739 W. DIVISION STREET,,CHICAGO,IL,60622,UNITED STATES,05/15/2020,Y
2020,1592655734,"BELGRAVIA GROUP, LTD.",1101 W. MONROE,,CHICAGO,IL,60607,UNITED STATES,05/08/2017,Y
2020,2324838230,KATES DETECTIVE AGENCY,7810 S CLAREMONT AVE,,CHICAGO,IL,60620,UNITED STATES,05/18/2020,Y
2020,3261135029,THE CONNECTION,11351 RUPP DRIVE,,BURNSVILLE,MN,55337,UNITED STATES,05/18/2020,Y
2020,1585668144,MADONNA MISSION,7110 SOUTH SHERIDAN ROAD,SUITE 2100,CHICAGO,IL,60626,UNITED STATES,05/18/2020,Y
2020,2987704770,CGC ENTERPRISE,200 W. MADISON STREET,SUITE 2100,CHICAGO,IL,60606,UNITED STATES,05/18/2020,Y
2020,3619087707,"PRICE, MELINDA",10349 SOUTH HALSTED STREET,,CHICAGO,IL,60628,UNITED STATES,07/31/2020,Y
2020,22258972,"FISHER, DOUG",2411 WEST FITCH,,CHICAGO,IL,60645,UNITED STATES,07/31/2020,Y
2020,2034541336,CHICAGOLAND ASSOCIATED GENERAL CONTRACTORS,ONE OAKBROOK TERRACE,SUITE 210,OAKBROOK TERRACE,IL,60181,UNITED STATES,07/31/2020,Y
2021,998809250,"CECRLE, RAE ANN",1232 W BRYN MAWR,,CHICAGO,IL,60660,UNITED STATES,01/11/2017,Y
2017,2043662075,"BONI, INC.",222 W MERCHANDISE MART PLAZA,SUITE 1212,CHICAGO,IL,60654,UNITED STATES,10/25/2017,Y
2020,2586694511,"AMI GROUP, LLC",205 N MICHIGAN AVE,STE 1910,CHICAGO,IL,60601,UNITED STATES,08/10/2012,Y
2016,617939818,"SENSYS NETWORKS, INC.",1608 4TH STREET #200,,BERKELEY,CA,94710,UNITED STATES,07/10/2012,Y
2021,618230789,"O'NEILL, STEPHEN T.",O'NEILL DEVELOPMENT GROUP,"4256 NORTH RAVENSWOOD AVENUE, #102",CHICAGO,IL,60613,UNITED STATES,04/29/2019,Y
2016,1185214047,TIM SLEDZ C/O DEARBORN DEVELOPERS LLC,"208 S. LASALLE STREET, #1860",,CHICAGO,IL,60604,UNITED STATES,10/20/2014,Y
2018,1506406042,"FARPOINT DEVELOPMENT, LLC",120 N. RACINE,,CHICAGO,IL,60607,UNITED STATES,05/11/2018,Y
2018,2864044233,PKM CONSULTANTS,5902 W ERIE,,CHICAGO,IL,60644,UNITED STATES,10/04/2018,Y
2022,2080607275,IATSE,216 S. JEFFERSON,SUITE 400,CHICAGO,IL,60661,UNITED STATES,02/24/2022,Y
2020,587105164,SLEEPING DOG INVESTMENTS LLC,910 LEHIGH CIRCLE,,NAPERVILLE,IL,60565,UNITED STATES,06/07/2017,Y
2017,3291312945,REGENCY CENTERS,ONE INDEPENDENT DRIVE,SUITE 114,JACKSONVILLE,FL,32202,UNITED STATES,10/17/2017,Y
2022,466095865,NOMBACH ROOFING & TUCKPOINTING,819 N. MILWAUKEE AVE,,CHICAGO,IL,60642,UNITED STATES,05/23/2022,Y
2020,1091868815,ITC - INSPIRING TECHNOLOGIES CORP.,7420 W. COLLEGE DRIVE,,PALOS HEIGHTS,IL,60463,UNITED STATES,01/21/2019,Y
2017,4182226512,"MITCH GOLTZ, C/O GW PROPERTIES",2211 N ELSTON AVE,SUITE 304,CHICAGO,IL,60614,UNITED STATES,01/22/2018,Y
2019,723616818,GW PROPERTIES,"2211 N. ELSTON, SUITE 304",,CHICAGO,IL,60614,UNITED STATES,04/06/2017,Y
2015,2962838972,MOTOROLA SOLUTIONS,224 SOUTH MICHIGAN AVE,7TH FL,CHICAGO,IL,60604,UNITED STATES,01/09/2014,Y
2015,3144201432,NORTH RIVER COMMISSION,3403 W LAWRENCE SUITE 201,,CHICAGO,IL,60625,UNITED STATES,03/07/2014,Y
2022,2681509279,"CLEAR CHANNEL OUTDOOR, LLC",2325 EAST CAMELBACK RD.,SUITE 400,PHOENIX,AZ,85016,UNITED STATES,08/18/2022,Y
2017,3951566936,LEE HARRIS C/O HARRIS PROPERTIES LLC,4858 N. HERMITAGE AVE,UNIT B,CHICAGO,IL,60640,UNITED STATES,01/20/2017,Y
2016,3776342436,INLAND REAL ESTATEDEVELOPMENT CORP.,2901 BUTTERFIELD RD,,OAK BROOK,IL,60523,UNITED STATES,07/02/2013,Y
2020,414645122,MP2 ENERGY,21 WATERWAY AVENUE,SUITE 450,THE WOODLANDS,TX,77380,UNITED STATES,05/01/2018,Y
2019,2765676184,BICKERDIKE REDEVELOPMENT CORPORATION,2550 W. NORTH AVENUE,,CHICAGO,IL,60647,UNITED STATES,06/02/2015,Y
2018,3730911546,L&MC INVESTMENTS LLC,2541 W. DIVISION STREET,1ST FLOOR,CHICAGO,IL,60622,UNITED STATES,07/06/2016,Y
2016,2005409263,FAR SOUTH CDC,9923 S. HALSTED,,CHICAGO,IL,60628,UNITED STATES,03/20/2015,Y
2015,3957660628,ALTRIA CLIENT SERVICES INC. AND ITS AFFILIATES,"180 E. BROAD STREET, SUITE 1704",,COLUMBUS,OH,43215,UNITED STATES,01/14/2014,Y
2017,4063108855,"SOUKUP, JAMES",5209 S NASHVILLE,,CHICAGO,IL,60638,UNITED STATES,01/11/2017,Y
2022,30810683,HIGH FLYING FOODS,123 SECOND STREET,,SAUSALITO,CA,94965,UNITED STATES,08/18/2022,Y
2014,1797658830,COMED,"440 S. LASALLE, STE. 3300",,CHICAGO,IL,60605,UNITED STATES,,Y
2017,1631689551,HIBERNIAN DEVELOPMENT,2228 W BELMONT,,CHICAGO,IL,60618,UNITED STATES,01/27/2015,Y
2020,4005393157,AMERICAN TRAFFIC SOLUTIONS,1150 N ALMA SCHOOL RD,,MESA,AZ,85201,UNITED STATES,01/06/2020,Y
2021,2219088015,"BACIO, ROSA",6939 SOUTH KARLOV AVENUE,,CHICAGO,IL,60629,UNITED STATES,07/27/2021,Y
2019,1883357099,"NOAH PROPERTIES, LLC",3009 W. MONTROSE AVE.,,CHICAGO,IL,60618,UNITED STATES,04/16/2019,Y
2021,1233346113,"CULLERTON, GARRITT",3549 N SHEFFIELD,,CHICAGO,IL,60613,UNITED STATES,07/27/2021,Y
2019,2848150880,LAKESHORE EAST LLC,225 NORTH COLUMBUS,SUITE 100,CHICAGO,IL,60601,UNITED STATES,01/23/2018,Y
2021,1824917001,"ROLEK, EDWARD",10831 S DRAKE AVENUE,,CHICAGO,IL,60655,UNITED STATES,07/27/2021,Y
2020,176248196,TRAMMELL CROW COMPANY,700 COMMERCE DRIVE,,OAK BROOK,IL,60523,UNITED STATES,01/10/2020,Y
2014,4174405564,"HEAT AND FROST INSULATORS/ASBESTOS WORKERS, LOCAL 17",18520 SPRING CREEK DRIVE,UNIT UI,TINLEY PARK,IL,60477,UNITED STATES,01/13/2014,Y
2020,3383099374,IBERIAN CAFES LLC SERIES IBERIAN CAFES CHICAGO,737 N LASALLE STREET,,CHICAGO,IL,60654,UNITED STATES,08/01/2020,Y
2020,4060855907,"OTUS, LLC",1000 W FULTON MARKET,STE 285,CHICAGO,IL,60607,UNITED STATES,05/19/2020,Y
2020,882037837,"RH ONTARIO, LLC",2144 TENNYSON LN,,HIGHLAND PARK,IL,60038,UNITED STATES,05/19/2020,Y
2020,436138109,SKINNY LABS INC. DBA SPIN,C/O 2350 KERNER BLVD. STE. 250,,SAN RAFAEL,CA,94901,UNITED STATES,05/20/2020,Y
2020,134974024,"CHICAGO FIRE SOCCER HOLDINGS, LLC",1 NORTH DEARBORN STREET,13TH FLOOR,CHICAGO,IL,60602,UNITED STATES,05/21/2020,Y
2020,3174907926,RESTORATIVE CARE INSTITUTE LLC,"1100 JORIE BLVD., SUITE 115",,"OAK BROOK,",IL,60523,UNITED STATES,05/21/2020,Y
2020,193172477,MOODY BIBLE INSTITUTE OF CHICAGO,820 N LASALLE BLVD.,,CHICAGO,IL,60610,UNITED STATES,05/21/2020,Y
2020,2175607891,225 W. RANDOLPH LLC,C/O REIGN CAPITAL 413 WEST 14TH ST,2ND FLOOR,NEW YORK,NY,10014,UNITED STATES,05/21/2020,Y
2020,167375932,WAPANDA INC.,215 PARK AVENUE SOUTH,12TH FLOOR,NEW YORK,NY,10003,UNITED STATES,05/22/2020,Y
2020,1424460696,THE NATURE CONSERVANCY,400 N MICHIGAN AVENUE,SUITE S1100,CHICAGO,IL,60611,UNITED STATES,05/22/2020,Y
2020,2901798810,AMERICAN LUNG ASSOCIATION IN ILLINOIS,"55 W. WACKER DR, SUITE 800",,CHICAGO,IL,60601,UNITED STATES,05/22/2020,Y
2020,2191182081,"LANDMARK DEVELOPMENT SERVICE COMPANY, LLC",10 W. MIFFLIN STREET,SUITE 400,MADISON,WI,53703,UNITED STATES,05/26/2020,Y
2020,2892757573,HYPERGRID LLC,5200 PRAIRIE STONE PARKWAY,,HOFFMAN ESTATES,IL,60192,UNITED STATES,05/26/2020,Y
2020,1275438889,THE VANBARTON GROUP LLC,292 MADISON AVENUE,7TH FLOOR,NEW YORK,NY,10017,UNITED STATES,05/26/2020,Y
2020,3999323394,"HEALING TO ACTION, NFP",332 S. MICHIGAN AVE.,STE. 120-H696,CHICAGO,IL,60604,UNITED STATES,04/17/2020,Y
2020,92058456,NEWCASTLE LIMITED,"150 N. MICHIGAN AVE., STE. 3610",,CHICAGO,IL,60601,UNITED STATES,,Y
2020,2759623331,THE REBUILD FOUNDATION NFP,1534 EAST 68TH STREET,,CHICAGO,IL,60637,UNITED STATES,05/26/2020,Y
2020,3689691213,NO BORDERS BREWING COMPANY,1635 S. BLUE ISLAND AVENUE,,CHICAGO,IL,60608,UNITED STATES,05/27/2020,Y
2020,3197190471,THE HUMANE SOCIETY OF THE UNITED STATES,1255 23RD STREET NW,SUITE 450,WASHINGTON,DC,20037,UNITED STATES,05/27/2020,Y
2020,4000628512,"NETSYNC FIBER, INC.",321 N. CLARK,SUITE 500,CHICAGO,IL,60654,UNITED STATES,05/28/2020,Y
2020,1303619579,2257 WEST IRVING PARK LLC,1544 W NORTH AVE,UNIT 101,CHICAGO,IL,60642,UNITED STATES,05/28/2020,Y
2020,2465585352,2032 BUILDING LLC,350 N. CLARK ST #500,,CHICAGO,IL,60654,UNITED STATES,05/28/2020,Y
2020,1328098118,"FREEDOM DEVELOPMENT GROUP, LLC",910 W VAN BUREN,STE 500,CHICAGO,IL,60607,UNITED STATES,05/28/2020,Y
2020,146603882,"NETSYNC NETWORK SOLUTIONS, INC.",321 N. CLARK,SUITE 500,CHICAGO,IL,60654,UNITED STATES,05/28/2020,Y
2020,1410129919,AMAZON,126 C STREET,,WASHINGTON,DC,20001,UNITED STATES,01/08/2013,Y
2020,1967207268,CITY PADS LLC,1135 W CHICAGO AVENUE,,CHICAGO,IL,60642,UNITED STATES,07/19/2019,Y
2020,2361899011,"UPTOWN 4601 OWNER, LLC",151 N FRANKLIN,SUITE 300,CHICAGO,IL,60606,UNITED STATES,05/29/2020,Y
2020,3319332040,"TRI HOMES TODAY, LLC",2328 N MAPLEWOOD,,CHICAGO,IL,60647,UNITED STATES,10/17/2018,Y
2020,1311571062,GERONIMO DEBEZA,3508 WEST MEDILL AVENUE,,CHICAGO,IL,60647,UNITED STATES,05/29/2020,Y
2020,1742462447,CHICAGO ALTERNATIVE HEALTH CENTER LLC,DBA MIDWAY DISPENSARY C/O NEAL MCQUEENEY,5648 S ARCHER AVE,CHICAGO,IL,60638,UNITED STATES,05/29/2020,Y
2020,2194445277,SHANE AND REX HIGGINBOTHAM,3240 N SHEFFIELD AVE,,CHICAGO,IL,60657,UNITED STATES,05/29/2020,Y
2020,1688665618,"MAHETHERIAN, MANOJ",947 NORTH WOLCOTT AVENUE,,CHICAGO,IL,60622,UNITED STATES,05/29/2020,Y
2020,3413113792,BRAD SUSTER,2115 W EVERGREEN,,CHICAGO,IL,60622,UNITED STATES,05/29/2020,Y
2020,3029286007,ILLINOIS PET LOVERS ASSOCIATION,720 S. IL RT 59,SUITE 112,NAPERVILLE,IL,60540,UNITED STATES,05/29/2020,Y
2020,1712672316,SEA CRAFT LLC,9933 S COTTAGE GROVE AVE,,CHICAGO,IL,60628,UNITED STATES,05/29/2020,Y
2020,3878217501,RIDGEVIEW LLC C/O PATRICK O'DONNELL,5558 W EDMUNDS STREET,,CHICAGO,IL,60630,UNITED STATES,05/29/2020,Y
2020,1309584658,EWA BLIZNIAK,3122 N NARRAGANSETT AVE,,CHICAGO,IL,60634,UNITED STATES,05/29/2020,Y
2020,113699904,ANTHONY KLEMENTZOS,3051 W IRVING PARK RD,,CHICAGO,IL,60618,UNITED STATES,05/29/2020,Y
2020,1106407256,"DINEEN, PETER",2228 W BELMONT,,CHICAGO,IL,60618,UNITED STATES,05/29/2020,Y
2020,1244224680,"DIJEY, LLC",1515 N NORTH PARK AVE,,CHICAGO,IL,60610,UNITED STATES,05/29/2020,Y
2020,1814252629,"MIDCOAST INVESTMENTS, LLC",3501 N SOUTHPORT AVE,SUITE 345,CHICAGO,IL,60657,UNITED STATES,05/29/2020,Y
2020,2199574847,4340 OGDEN LLC C/O SEBASTIAN BARSH,3352 W GRAND AVE,,CHICAGO,IL,60651,UNITED STATES,05/29/2020,Y
2020,3044897368,"RULE TRANSFER IL, INC.",2211 N. ELSTON AVE,STE. 304,CHICAGO,IL,60614,UNITED STATES,12/29/2016,Y
2020,1716559747,WISHBONE CHICAGO,161 N JEFFERSON ST,,CHICAGO,IL,60661,UNITED STATES,05/29/2020,Y
2020,2777772302,HOWARD BROWN HEALTH CENTER,4025 N SHERIDAN ROAD,,CHICAGO,IL,60613,UNITED STATES,05/29/2020,Y
2020,2831334046,"SIEBERT, DEAN",1305 WEST FULLERTON AVENUE,UNIT 301,CHICAGO,IL,60614,UNITED STATES,05/29/2020,Y
2020,2293820518,LAKESHORE RECYCLING SYSTEMS LLC C/O RICH GOLF,6132 OAKTON ST,,MORTON GROVE,IL,60053,UNITED STATES,05/29/2020,Y
2020,676479369,ONNI GROUP,200 N. LASALLE STREET,SUITE 300,CHICAGO,IL,60601,UNITED STATES,01/17/2018,Y
2020,2851811154,EP 4257 N SACRAMENTO LLC C/O JAMES SAYEGH,5301 DEMPSTER,SUITE 300,SKOKIE,IL,60077,UNITED STATES,05/29/2020,Y
2020,199882112,CICER FOOD MART INC. C/O HAFIZ YAQOOB,7327 N KILBOURN AVE,,LINCOLNWOOD,IL,60712,UNITED STATES,05/29/2020,Y
2020,743878257,CIVIC HEALTH DEVELOPMENT GROUP LLC,181 W MADISON ST.,STE. 4700,CHICAGO,IL,60602,UNITED STATES,06/02/2016,Y
2020,3620005214,NOVAK CONSTRUCTION COMPANY,3423 N. DRAKE,,CHICAGO,IL,60618,UNITED STATES,10/12/2015,Y
2020,2220524988,GW PROPERTY GROUP C/O MITCH GOLTZ,2211 N. ELSTON AVE,SUITE 304,CHICAGO,IL,60614,UNITED STATES,10/20/2015,Y
2020,3909296838,"STYZA, BRANDON",567 W 18TH STREET,,CHICAGO,IL,60616,UNITED STATES,07/09/2018,Y
2020,543448624,"BLOCKSON, SHELIA",11950 S BATES COURT,,ORLAND PARK,IL,60467,UNITED STATES,11/02/2017,Y
2020,3781610347,CAMPBELL VENTURES LLC C/O JOSH KRUEGER & GABE HORSTICK,"1406 W FULTON ST, STE A2",,CHICAGO,IL,60607,UNITED STATES,05/29/2020,Y
2020,1192418536,SWEDISH HOSPITAL,5145 N. CALIFORNIA,,CHICAGO,IL,60625,UNITED STATES,08/07/2020,Y
2020,1025855993,"HUDSON MICHIGAN AVENUE, LLC",1420 S. MICHIGAN AVENUE,,CHICAGO,IL,60505,UNITED STATES,08/07/2020,Y
2020,1602499633,STANLEY C JOHNSON,5928 W SUPERIOR,,CHICAGO,IL,60644,UNITED STATES,08/07/2020,Y
2020,781521566,F.H.BLACK & COMPANY INCORPORATED,36 ROSLYN ROAD,WINNIPEG. MB,WINNIPEG,IL,R3L 0G6,CANADA,08/07/2020,Y
2020,4049479603,"HILLS PROPERTY, LLC",8550 S. HARLEM AVENUE,SUITE G,BRIDGEVIEW,IL,60456,UNITED STATES,08/07/2020,Y
2020,3965962314,"63RD MARYLAND, LLC",542 S. DEARBORN STREET,,CHICAGO,IL,60605,UNITED STATES,08/07/2020,Y
2020,659791192,THE GRAND AUGUSTA LLC,"151 N. MICHIGAN AVENUE, SUITE 9003",,CHICAGO,IL,60601,UNITED STATES,12/03/2020,Y
2020,3181714706,"LANDMARK CHICAGO INTERESTS, LLC",10 W. MIFFLIN STREET,SUITE 400,MADISON,WI,53703,UNITED STATES,12/03/2020,Y
2023,1264897264,CHICAGO SOUTH SIDE BIRTH CENTER NFP,643 N CARROLL PKWY,APT 210B,GLENWOOD,IL,60425,UNITED STATES,07/03/2023,Y
2020,2655540867,"CHI 8, LLC","C/O EQUINIX, LLC",ONE LAGO,REDWOOD CITY,CA,94065,UNITED STATES,12/08/2020,Y
2020,1405696481,CHICAGO HISTORY MUSEUM,1601 NORTH CLARK STREET,,CHICAGO,IL,60614,UNITED STATES,12/08/2020,Y
2020,2221377926,C&G CONSTRUCTION SUPPLY CO.,1593 VALENCIA CT.,,CALUMET CITY,IL,60409,UNITED STATES,12/10/2020,Y
2020,635888577,THE LASALLE PRIVATE RESIDENCES CONDOMINIUM ASSOCIATION,1212 NORTH LASALLE DRIVE,,CHICAGO,IL,60610,UNITED STATES,12/10/2020,Y
2020,2378454358,GRANICUS,1999 BROADWAY,SUITE 3600,DENVER,CO,80202,UNITED STATES,12/14/2020,Y
2020,1032513723,DLCIM 7419-35 S. COLFAX LLC,508 EASTMAN CT,,MOUNT PROSPECT,IL,60056,UNITED STATES,12/14/2020,Y
2021,2886861245,NICK PATEL,10832 COOK AVENUE,,OAK LAWN,IL,60453,UNITED STATES,01/18/2017,Y
2021,4067158512,KPMG LLP,"AON CENTER, 200 E RANDOLPH DR",STE 5500,CHICAGO,IL,60601,UNITED STATES,06/03/2014,Y
2021,2291356265,"H. W. LOCHNER, INC.,",225 W. WASHINGTON,12TH FLOOR,CHICAGO,IL,60606,UNITED STATES,10/08/2019,Y
2021,305925355,CHINESE AMERICAN SERVICE LEAGUE,2141 S. TAN CT,,CHICAGO,IL,60616,UNITED STATES,04/03/2017,Y
2020,2484267210,YWCA METROPOLITAN CHICAGO,1 N LASALLE STREET,SUITE 1150,CHICAGO,IL,60602,UNITED STATES,03/04/2020,Y
2021,816462597,LOYOLA UNIVERSITY OF CHICAGO,820 N. MICHIGAN AVENUE,,CHICAGO,IL,60611,UNITED STATES,01/23/2013,Y
2021,4040927126,API-ILLINOIS,400 W MONROE,,SPRINGFIELD,IL,62704,UNITED STATES,12/18/2020,Y
2020,2781966865,YMCA OF METROPOLITAN CHICAGO,801 N. DEARBORN AVE.,,CHICAGO,IL,60610,UNITED STATES,,Y
2021,2889435003,TALAN & KTSANES,223 W. JACKSON  #512,,CHICAGO,IL,60606,UNITED STATES,,Y
2021,3038193242,TKG & ASSOCIATES LLC,5228 BLACKSTONE AVE.,SUITE LLV,CHICAGO,IL,60615,UNITED STATES,01/26/2018,Y
2021,317112036,BLOMMER CHOCOLATE COMPANY,600 WEST KINZIE STREET,,CHICAGO,IL,60610,UNITED STATES,12/20/2018,Y
2021,1302081557,INTERNATIONAL CODE COUNCIL,"500 NEW JERSEY AVENUE, SIXTH FLOOR",,WASHINGTON,DC,20001,UNITED STATES,12/18/2017,Y
2021,4238742771,METRON-FARNIER,5665 AIRPORT BLVD,,BOULDER,CO,80301,UNITED STATES,12/18/2020,Y
2021,4092483880,"UTA II, LLC",207 W. GOETHE,,CHICAGO,IL,60610,UNITED STATES,,Y
2021,3445752701,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),5 WESTBROOK CORP. CTR. #940,,WESTCHESTER,IL,60154,UNITED STATES,12/18/2017,Y
2021,4276871584,"CHINESE AMERICAN SERVICE LEAGUE, INC.",2141 SOUTH TAN COURT,,CHICAGO,IL,60616,UNITED STATES,12/20/2019,Y
2021,2562899202,"SKYWAY CONCESSION COMPANY, LLC",205 N MICHIGAN AVE,SUITE 2510,CHICAGO,IL,60601,UNITED STATES,01/26/2016,Y
2020,351991714,"WALKOUT, LLC",C/O NEWCASTLE LIMITED,"150 N. MICHIGAN, SUITE 2700",CHICAGO,IL,60601,UNITED STATES,01/17/2020,Y
2020,2852535703,DISGUSTING TREES LLC,C/O NEWCASTLE LIMITED,"150 N. MICHIGAN, STE. 2700",CHICAGO,IL,60601,UNITED STATES,06/01/2020,Y
2020,942600901,"LIPSCHULTZ, ARTHUR",7020 WEST NORTH AVENUE,,CHICAGO,IL,60707,UNITED STATES,06/01/2020,Y
2020,3996042014,"SOLAR JUNKYARD, LLC",C/O NEWCASTLE LIMITED,"150 N. MICHIGAN, STE. 2700",CHICAGO,IL,60601,UNITED STATES,06/01/2020,Y
2020,3688911869,MAPLEBEAR INC. D/B/A INSTACART,"50 BEALE STREET, #600",,SAN FRANCISCO,CA,94105,UNITED STATES,06/01/2020,Y
2020,244397534,DYNEGY ENERGY SERVICES,1500 EASTPORT PLAZA DR,,COLLINSVILLE,IL,62234,UNITED STATES,06/01/2020,Y
2020,1098583365,LUMINANT,6555 SIERRA DRIVE,,IRVING,TX,75039,UNITED STATES,06/01/2020,Y
2020,1892131552,GRUBHUB HOLDINGS INC.,1065 SIXTH AVE,15TH FLOOR,NEW YORK,NY,10018,UNITED STATES,06/01/2020,Y
2020,2934788912,PATTERSON LLC,1430 TECHNY RD.,,NORTHBROOK,IL,60062,UNITED STATES,06/08/2020,Y
2020,2111373638,"UBER TECHNOLOGIES, INC. AND AFFILIATES",1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,UNITED STATES,06/09/2020,Y
2020,2140361872,GREG JANES,1523 W FRY ST,,CHICAGO,IL,60642,UNITED STATES,06/10/2020,Y
2020,4183916589,"PHARMACANN, LLC",190 S. LASALLE STREET,29TH FLOOR,CHICAGO,IL,60603,UNITED STATES,06/10/2020,Y
2020,2534105617,"AGPD PAVING, LLC DBA CARDI ASPHALT",4226 S. LAWNDALE AVE.,,LYONS,IL,60534,UNITED STATES,06/10/2020,Y
