COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_TO_OTHERS_EXPENSE,OFFICE_EXPENSE,PERSONAL_SUSTENANCE_EXPENSE,PUBLIC_EDUCATION_EXPENSE,OTHER_EXPENSES,TOTAL_EXPENSES,CLIENT_ID,CLIENT_NAME,CREATED_DATE
2993778500,04/01/2021,06/30/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,2616244162,"LEXINGTON HOMES, LLC",11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1585806248,THE ASTOR COMPANY,11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1515354803,D BROTHERS INVESTMENTS LLC,11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1133176223,"KLF ENTERPRISES, INC.",11/24/2021
2993778500,04/01/2021,06/30/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1259610052,JULES MADISON INC.,11/24/2021
2993778500,04/01/2021,06/30/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,3853207496,G&V CONSTRUCTION CO.,11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1944708523,PEOPLES GAS LIGHT AND COKE CO.,11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1624548263,MAT ASPHALT,11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,569994796,"M&J ASPHALT PAVING COMPANY, INC.",11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,4088034549,"WEC ENERGY,LLC",11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1467251079,FLOOD BROTHERS DISPOSAL,11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1986411410,"BRACKENBOX, INC.",11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,875209509,"MIDWAY MOVING & STORAGE, INC.",11/24/2021
903197181,07/01/2021,09/30/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,300.00,2312385776,UNITED CENTER INC.,11/24/2021
2725944831,07/01/2021,09/30/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,23.98,1259610052,JULES MADISON INC.,11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,884251806,"AMIGOS MEAT & POULTRY, LLC",11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,94669556,"GATEWAY SOIL LOGISTICS, LLC",11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1502468412,MILLENNIUM CONTRACTING CO.,11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1033976254,AT&T AND ITS AFFILIATES,11/24/2021
2993778500,04/01/2021,06/30/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,814940681,BENCHMARK,11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,139295286,"PAN-OCEANIC ENGINEERING CO., INC.",11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,4014846571,LASALLE STREET PARTNERS,11/24/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1685508348,ZEN LEAF,11/24/2021
1395082700,01/01/2021,03/31/2021,25052,JOSEPH,,DUNN,584.11,0.00,0.00,0.00,0.00,584.11,2577613658,SAS INSTITUTE INC.,04/20/2021
2153418848,01/01/2021,03/31/2021,4003,SCOTT,E,SAEF,0.00,12.12,0.00,0.00,12.12,12.12,2211865845,COMMUTER RAIL DIVISION OF THE RTA (METRA),04/20/2021
115378636,01/01/2021,03/31/2021,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1917609719,TONY'S AUTO COLLISION CENTER,11/24/2021
993406767,04/01/2022,06/30/2022,6561,RICHARD,,TOTH,0.00,0.00,0.00,300.00,0.00,300.00,444570884,GRAND BOULEVARD TERRACES LLC,01/06/2023
2920393880,01/01/2022,03/31/2022,15661,LISSA,E.,DRUSS,3000.00,0.00,0.00,0.00,0.00,3000.00,1430780308,"SHOTSPOTTER, INC.",08/22/2022
3629012491,07/01/2022,09/30/2022,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,50.00,0.00,50.00,3445752701,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),09/28/2022
2996728628,04/01/2022,06/30/2022,6561,RICHARD,,TOTH,0.00,0.00,0.00,436.74,0.00,436.74,2487361341,JOHNNY ZHENG,01/06/2023
3209184576,01/01/2023,03/31/2023,4293,DAVID,J,MEHIGAN,0.00,0.00,600.00,0.00,0.00,600.00,152708578,"RAYMOND JAMES & ASSOC., INC.",04/04/2023
507441634,01/01/2023,03/31/2023,25759,ALISA,,KAPLAN,0.00,0.00,0.00,15.00,0.00,15.00,2712505031,REFORM FOR ILLINOIS,04/04/2023
2847419052,07/01/2023,09/30/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,150.00,3893211686,"ELLANA, LLC",01/12/2024
3045579089,04/01/2022,06/30/2022,4082,THOMAS,E,LIVINGSTON,0.00,150.00,0.00,0.00,150.00,150.00,129262074,CSX CORPORATION,07/14/2022
472770964,07/01/2023,09/30/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,95.37,958055669,1235 W GRAND LLC,01/12/2024
1446844865,04/01/2022,06/30/2022,3996,DONOVAN,W,PEPPER,15000.00,0.00,100.00,0.00,0.00,15200.00,4244390342,WALGREEN CO.,07/14/2022
2975507309,07/01/2022,09/30/2022,10821,JAMES,R,WATSON,0.00,0.00,0.00,0.00,0.00,250.00,4040927126,API-ILLINOIS,10/03/2022
1426389792,01/01/2022,03/31/2022,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,92.50,3129880962,"UNION GROUP OF ILLINOIS, LLC",10/04/2022
3901601193,01/01/2022,03/31/2022,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,85.00,2899710839,"WRIGLEY FIELD PARKING OPERATIONS, LLC",10/04/2022
4155287029,01/01/2022,03/31/2022,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,1224717824,WISCONSIN ENERGY CORPORATION,10/04/2022
4155287029,01/01/2022,03/31/2022,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,3031252329,BUYK,10/04/2022
1194194210,04/01/2022,06/30/2022,3782,MARA,S,GEORGES,2312.50,0.00,0.00,640.00,0.00,5971.40,3129880962,"UNION GROUP OF ILLINOIS, LLC",10/04/2022
4155287029,01/01/2022,03/31/2022,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,3284762975,"NORTHSIDE ENTERTAINMENT HOLDINGS, LLC",10/04/2022
3050921826,07/01/2022,09/30/2022,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,577.90,3129880962,"UNION GROUP OF ILLINOIS, LLC",10/05/2022
2068712383,07/01/2022,09/30/2022,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,306923270,BLOMMER CHOCOLATE COMPANY,10/05/2022
3981016336,07/01/2022,09/30/2022,9082,JOSEPH,E,PILEWSKI,0.00,132.70,13.57,0.00,132.70,146.27,2372619395,LAKESHORE BEVERAGE CO,10/05/2022
2370545434,07/01/2022,09/30/2022,9082,JOSEPH,E,PILEWSKI,0.00,75.00,0.00,0.00,75.00,75.00,1878995225,CEDAR STREET COMPANIES LLC,10/05/2022
2307271224,07/01/2022,09/30/2022,25861,KATIE,,STONEWATER,0.00,36.00,0.00,0.00,36.00,36.00,2744437052,BP AMERICA,10/06/2022
3224606522,07/01/2023,09/30/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,57.39,10761105,MAJUR TIER SALON AND SPA LLC,01/12/2024
3760003630,01/01/2023,03/31/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,28.20,3490860956,MORRY SOCHAT,01/12/2024
2940001425,01/01/2023,03/31/2023,24776,REBECCA,,NOVAK,0.00,66.67,22.22,0.00,66.67,88.89,1138056388,JPMORGAN CHASE HOLDINGS LLC,04/04/2023
671004616,07/01/2023,09/30/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,105.84,278132323,"INK DIFFERENT CHICAGO, LLC",01/12/2024
2371016607,04/01/2023,06/30/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,106.00,3620005214,NOVAK CONSTRUCTION COMPANY,01/12/2024
3707510663,04/01/2023,06/30/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,210.45,2293260677,"PEERLESS DEVELOPMENT, LLC - 1870 MILWAUKEE",01/12/2024
478012046,01/01/2022,03/31/2022,16002,RICHARD,,VELAZQUEZ,0.00,0.00,0.00,0.00,0.00,151.60,163916224,"J&B SIGNS, INC.",10/07/2022
2501057604,07/01/2023,09/30/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,34.98,1684911786,"NARE 2935, LLC",01/12/2024
283333366,01/01/2023,03/31/2023,25127,JANE,,CHARNEY,0.00,0.00,150.00,0.00,0.00,150.00,4215077210,JEWISH UNITED FUND,04/10/2023
1933160922,01/01/2023,03/31/2023,10821,JAMES,R,WATSON,0.00,0.00,0.00,0.00,0.00,250.00,4040927126,API-ILLINOIS,04/10/2023
3737427412,01/01/2023,03/31/2023,4116,JEROME,S,SCHAIN,0.00,0.00,0.00,0.00,0.00,96.00,3620005214,NOVAK CONSTRUCTION COMPANY,04/11/2023
1531123976,07/01/2022,09/30/2022,6164,GABRIELLE,,BRUSSEL,0.00,811.47,1362.18,0.00,811.47,2173.65,3481189951,"JCDECAUX CHICAGO, LLC",10/09/2022
2410323595,04/01/2022,06/30/2022,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,350.00,1735913041,TIMELINE THEATRE COMPANY,10/11/2022
2514259291,04/01/2022,06/30/2022,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,3835.00,4083438369,BLACK ENSEMBLE THEATER,10/11/2022
596749706,04/01/2022,06/30/2022,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,90.00,2197518786,COVENANT HOUSE ILLINOIS,10/11/2022
1403008691,01/01/2022,03/31/2022,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,337.50,2197518786,COVENANT HOUSE ILLINOIS,10/11/2022
689754249,04/01/2022,06/30/2022,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,2065.00,1341498634,PEORIA PACKING,10/11/2022
1985007209,01/01/2022,03/31/2022,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,8897.38,1044516389,CHICAGO PUBLIC SCHOOLS,10/11/2022
3993296079,07/01/2021,09/30/2021,13781,ZACH,A,KOUTSKY,0.00,350.00,0.00,0.00,350.00,350.00,3111946591,ILLINOIS NURSES' ASSOCIATION,12/06/2021
115378636,01/01/2021,03/31/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,531670715,"COCO VENTURES, LLC",12/08/2021
115378636,01/01/2021,03/31/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,1986411410,"BRACKENBOX, INC.",12/08/2021
115378636,01/01/2021,03/31/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,1965511253,CKK INVESTMENT INC.,12/08/2021
115378636,01/01/2021,03/31/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,2821932813,"LINCOLN PROVISION, INC.",12/08/2021
115378636,01/01/2021,03/31/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,1541496536,"MICHAEL TADIN, JR.",12/08/2021
1054589907,07/01/2021,09/30/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,4183343436,MEDLOCK CONSTRUCTION,12/08/2021
1054589907,07/01/2021,09/30/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,2616244162,"LEXINGTON HOMES, LLC",12/08/2021
1054589907,07/01/2021,09/30/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,3270232475,CPMH CONSTRUCTION,12/08/2021
115378636,01/01/2021,03/31/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,4119599940,"MPI CONTRACTING, INC.",12/08/2021
115378636,01/01/2021,03/31/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,1515354803,D BROTHERS INVESTMENTS LLC,12/08/2021
115378636,01/01/2021,03/31/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,598606221,ST. JEROME CATHOLIC CHURCH,12/08/2021
2993778500,04/01/2021,06/30/2021,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,3247703619,ERIC ROGULICH,12/08/2021
3349567739,10/01/2021,12/31/2021,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,50.00,0.00,50.00,3445752701,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),12/17/2021
1031581723,01/01/2022,03/31/2022,25484,MAUREEN,,WHITFIELD,0.00,51.00,0.00,0.00,51.00,51.00,155426226,CROWN CASTLE,04/13/2022
1762205612,10/01/2021,12/31/2021,25189,JULIAN,,FEDERLE,0.00,0.00,80.00,0.00,0.00,80.00,1142196526,"UNITED AIRLINES, INC.",01/02/2022
3628798488,10/01/2021,12/31/2021,10821,JAMES,R,WATSON,0.00,0.00,0.00,0.00,0.00,750.00,4040927126,API-ILLINOIS,01/04/2022
3002748943,01/01/2022,03/31/2022,25398,MADELEINE,L,DOUBEK,0.00,0.00,33.30,0.00,0.00,33.30,3165260702,CHANGE ILLINOIS ACTION FUND,04/14/2022
2798940169,04/01/2022,06/30/2022,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,3961.75,1044516389,CHICAGO PUBLIC SCHOOLS,10/11/2022
3511506209,10/01/2021,12/31/2021,25212,NICHOLAS,,STANDIFORD,0.00,0.00,0.00,574.94,0.00,574.94,2110121876,MINT VENTURES LLC,01/05/2022
2482517887,01/01/2022,03/31/2022,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,2610.00,1735913041,TIMELINE THEATRE COMPANY,10/11/2022
3187140283,04/01/2022,06/30/2022,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,382.50,2039608314,CIRCESTEEM,10/11/2022
4251743941,10/01/2022,12/31/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,4177690010,ARETE DESIGN STUDIO LTD,01/09/2023
2068712383,07/01/2022,09/30/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1551967587,2500 W. ROOSEVELT DEVELOPMENT INC.,01/09/2023
1106762549,04/01/2022,06/30/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,17.55,139295286,"PAN-OCEANIC ENGINEERING CO., INC.",01/09/2023
2147674507,10/01/2021,12/31/2021,25212,NICHOLAS,,STANDIFORD,0.00,0.00,0.00,400.00,0.00,400.00,1674937516,PLANET 13 ILLINOIS LLC,01/05/2022
734370723,10/01/2021,12/31/2021,25212,NICHOLAS,,STANDIFORD,0.00,0.00,0.00,0.00,0.00,47.67,3614891303,LOUTRAKI LLC,01/05/2022
3365844372,10/01/2021,12/31/2021,16801,YUHONG,A,ZHANG,0.00,0.00,138.00,0.00,0.00,138.00,2992711528,AMERICAN AIRLINES,01/06/2022
3229952994,10/01/2021,12/31/2021,3752,MITCHELL,A,CARRELL,0.00,0.00,50.00,0.00,0.00,50.00,146603882,"NETSYNC NETWORK SOLUTIONS, INC.",01/06/2022
1570935429,07/01/2022,09/30/2022,25883,BREELYN,,PETE,0.00,0.00,50.00,0.00,0.00,50.00,3850453466,CAPITAL ONE FINANCIAL CORPORATION,10/11/2022
4251743941,10/01/2022,12/31/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,287475166,"ANCHOR MECHANICAL, INC",01/09/2023
4155287029,01/01/2022,03/31/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,128615183,NPL CONSTRUCTION CO.,01/09/2023
249321751,10/01/2021,12/31/2021,4239,KEVIN,J,WOLFBERG,0.00,0.00,0.00,0.00,0.00,51.05,2777772302,HOWARD BROWN HEALTH CENTER,01/07/2022
4155287029,01/01/2022,03/31/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,4088034549,"WEC ENERGY,LLC",01/09/2023
2578937889,01/01/2022,03/31/2022,4082,THOMAS,E,LIVINGSTON,0.00,0.00,120.00,0.00,0.00,120.00,129262074,CSX CORPORATION,04/17/2022
2198018496,01/01/2022,03/31/2022,16801,YUHONG,A,ZHANG,0.00,0.00,136.00,0.00,0.00,136.00,2992711528,AMERICAN AIRLINES,04/18/2022
2875222242,04/01/2022,06/30/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,26.25,3650928887,"IHC CONSTRUCTION COMPANIES, LLC",01/09/2023
2691054388,01/01/2022,03/31/2022,25323,JULIE,,DWORKIN,0.00,0.00,719.00,0.00,0.00,798.00,440280861,CHICAGO COALITION FOR THE HOMELESS,04/11/2022
4155287029,01/01/2022,03/31/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,139295286,"PAN-OCEANIC ENGINEERING CO., INC.",01/09/2023
4251743941,10/01/2022,12/31/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,3244981507,THE JP COMPANY LLC,01/09/2023
598372981,01/01/2022,03/31/2022,25517,CLAY,,BYRD,0.00,0.00,320.00,0.00,0.00,320.00,1306591171,AMAZON.COM SERVICES LLC,04/18/2022
515134488,04/01/2022,06/30/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,32.85,1467251079,FLOOD BROTHERS DISPOSAL,01/09/2023
845382637,04/01/2022,06/30/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,5.60,814940681,BENCHMARK,01/09/2023
1999597763,01/01/2021,03/31/2021,16021,ZACK,,KARTAK,0.00,53.53,0.00,0.00,53.53,53.53,798305379,TARGET CORPORATION,06/22/2021
686510651,10/01/2022,12/31/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,656.22,662502785,UNION GROUP OF ILLINOIS,01/09/2023
3314570796,04/01/2022,06/30/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,197.20,128615183,NPL CONSTRUCTION CO.,01/09/2023
1621512971,04/01/2022,06/30/2022,25323,JULIE,,DWORKIN,0.00,0.00,347.24,202.99,0.00,550.23,440280861,CHICAGO COALITION FOR THE HOMELESS,07/15/2022
4186705463,01/01/2022,03/31/2022,25212,NICHOLAS,,STANDIFORD,0.00,0.00,0.00,1017.60,0.00,1107.87,2110121876,MINT VENTURES LLC,04/18/2022
681837404,01/01/2022,03/31/2022,25212,NICHOLAS,,STANDIFORD,0.00,0.00,0.00,619.12,0.00,660.31,695296036,VX CONSULTING LLC,04/18/2022
4155287029,01/01/2022,03/31/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1133176223,"KLF ENTERPRISES, INC.",01/09/2023
4155287029,01/01/2022,03/31/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,3650928887,"IHC CONSTRUCTION COMPANIES, LLC",01/09/2023
2068712383,07/01/2022,09/30/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,3244981507,THE JP COMPANY LLC,01/09/2023
3230688746,04/01/2022,06/30/2022,25212,NICHOLAS,,STANDIFORD,0.00,0.00,0.00,0.00,0.00,40.76,2110121876,MINT VENTURES LLC,07/18/2022
4087609104,01/01/2021,03/31/2021,4239,KEVIN,J,WOLFBERG,0.00,0.00,0.00,516.65,0.00,516.65,1644697918,CLARK STREET REAL ESTATE,10/12/2021
4251743941,10/01/2022,12/31/2022,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,1085464436,PARKSIDE FOOD AND LIQUOR,01/09/2023
1756266873,04/01/2022,06/30/2022,24221,KELLY,,EICKENHORST,0.00,0.00,178.00,0.00,0.00,178.00,2992711528,AMERICAN AIRLINES,07/18/2022
4251743941,10/01/2022,12/31/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1247712761,YESENIA VILLASENOR,01/09/2023
2068712383,07/01/2022,09/30/2022,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,287475166,"ANCHOR MECHANICAL, INC",01/09/2023
3698697743,04/01/2021,06/30/2021,4239,KEVIN,J,WOLFBERG,0.00,0.00,0.00,0.00,0.00,28.90,1644697918,CLARK STREET REAL ESTATE,10/12/2021
2725879478,07/01/2023,09/30/2023,10821,JAMES,R,WATSON,0.00,0.00,0.00,0.00,0.00,250.00,4040927126,API-ILLINOIS,10/02/2023
295335033,07/01/2023,09/30/2023,16801,YUHONG,A,ZHANG,0.00,0.00,641.52,0.00,0.00,641.52,2992711528,AMERICAN AIRLINES,10/06/2023
2178737086,04/01/2023,06/30/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,3.00,1759943801,MOTHER SUPERIOR LLC,01/12/2024
3688645809,01/01/2023,03/31/2023,3996,DONOVAN,W,PEPPER,15000.00,0.00,200.00,0.00,0.00,15300.00,1137261277,WALGREEN CO.,04/17/2023
4014436189,01/01/2023,03/31/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,61.85,1013648240,MARC BORTZ,01/12/2024
1886342422,07/01/2023,09/30/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,13.00,2293260677,"PEERLESS DEVELOPMENT, LLC - 1870 MILWAUKEE",01/12/2024
2672139456,01/01/2023,03/31/2023,25323,JULIE,,DWORKIN,0.00,137.23,281.03,0.00,137.23,721.71,440280861,CHICAGO COALITION FOR THE HOMELESS,04/17/2023
1829184972,04/01/2021,06/30/2021,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,50.00,0.00,50.00,3445752701,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),07/01/2021
304624549,01/01/2023,03/31/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,70.85,2172834943,MATT TARSHIS,01/12/2024
4024423972,07/01/2023,09/30/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,102.00,3173572707,PETER DESALVO,01/12/2024
1364305997,04/01/2021,06/30/2021,3996,DONOVAN,W,PEPPER,15000.00,0.00,100.00,0.00,0.00,15150.00,4244390342,WALGREEN CO.,07/12/2021
3103818448,04/01/2021,06/30/2021,16801,YUHONG,A,ZHANG,0.00,0.00,346.00,0.00,0.00,346.00,2992711528,AMERICAN AIRLINES,07/14/2021
3850400214,04/01/2021,06/30/2021,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/15/2021
1019310853,01/01/2023,03/31/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,112.00,1759943801,MOTHER SUPERIOR LLC,01/12/2024
3850400214,04/01/2021,06/30/2021,24927,CHRISTOPHER,,JESSUP,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/15/2021
3850400214,04/01/2021,06/30/2021,25138,JORDAN,,POWELL,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/15/2021
585731566,04/01/2021,06/30/2021,17801,ESMAEL,,ANSARI,0.00,0.00,100.00,0.00,0.00,100.00,3797491347,"AXON ENTERPRISE, INC.",07/16/2021
3580355265,07/01/2023,09/30/2023,3996,DONOVAN,W,PEPPER,15000.00,0.00,100.00,0.00,0.00,15200.00,1137261277,WALGREEN CO.,10/09/2023
3231568312,04/01/2020,06/30/2020,24503,TANYA,,ROSIN,0.00,0.00,0.00,0.00,0.00,50.00,47848937,VERIZON,07/17/2020
1603394519,07/01/2020,09/30/2020,24503,TANYA,,ROSIN,0.00,0.00,0.00,0.00,0.00,50.00,47848937,VERIZON,10/09/2020
200959754,01/01/2020,03/31/2020,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,2821932813,"LINCOLN PROVISION, INC.",10/30/2020
3596860882,04/01/2020,06/30/2020,15501,DAVID,M.,GROSS,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/10/2020
3750547749,01/01/2020,03/31/2020,24221,KELLY,,EICKENHORST,0.00,0.00,701.00,0.00,0.00,701.00,2992711528,AMERICAN AIRLINES,06/01/2020
3227512212,07/01/2020,09/30/2020,15261,FRANK,C,BOSCO,0.00,0.00,0.00,0.00,0.00,32.18,1570551163,THERMO FISHER SCIENTIFIC,09/30/2020
3427977415,01/01/2020,03/31/2020,15601,WILLIAM,,GLUNZ,0.00,0.00,54.00,0.00,0.00,54.00,2992711528,AMERICAN AIRLINES,04/13/2020
200959754,01/01/2020,03/31/2020,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1133176223,"KLF ENTERPRISES, INC.",10/30/2020
464816933,07/01/2023,09/30/2023,27141,AMANDA,,LEE,0.00,0.00,379.21,0.00,0.00,379.21,4029909298,JEFFERIES LLC,10/09/2023
24835914,07/01/2020,09/30/2020,16801,YUHONG,A,ZHANG,0.00,0.00,99.80,0.00,0.00,99.80,2992711528,AMERICAN AIRLINES,10/17/2020
1197472152,01/01/2022,03/31/2022,5127,PAT,,DOERR,150.00,200.00,120.00,150.00,200.00,670.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,04/19/2022
