COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_AMOUNT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
1589466760,01/01/2021,03/31/2021,4080,SAMUEL,J,POLSKY,2000.00,317112036,BLOMMER CHOCOLATE COMPANY,04/10/2021
2569117199,01/01/2021,03/31/2021,4010,RICHARD,,KLAWITER,5000.00,3112603922,VIENNA SAUSAGE MANUFACTURING CO.,11/08/2021
1834228802,01/01/2021,03/31/2021,16801,YUHONG,A,ZHANG,512.00,2992711528,AMERICAN AIRLINES,04/10/2021
3477442390,01/01/2021,03/31/2021,3900,NICOLAS,,CLOCHARD-BOSSUET,650.00,3023557160,"JCDECAUX NORTH AMERICA, INC",04/10/2021
672731099,01/01/2021,03/31/2021,4010,RICHARD,,KLAWITER,2500.00,3499549763,"PROLOGIS, INC.",11/08/2021
672731099,01/01/2021,03/31/2021,4010,RICHARD,,KLAWITER,2500.00,1640543200,BRIDGFORD FOODS,11/08/2021
441549297,04/01/2021,06/30/2021,4010,RICHARD,,KLAWITER,2500.00,464438608,FULTON STREET CO.,11/08/2021
1822882019,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,2500.00,1186401762,EXPERIENTIAL CAPITAL GROUP,11/08/2021
1589466760,01/01/2021,03/31/2021,4010,RICHARD,,KLAWITER,2000.00,1084454338,1201 W. FULTON PARTNERS LLC,11/08/2021
1589466760,01/01/2021,03/31/2021,4245,DEBORAH,A,FAKTOR,2000.00,306923270,BLOMMER CHOCOLATE COMPANY,04/10/2021
330289866,04/01/2021,06/30/2021,4010,RICHARD,,KLAWITER,5000.00,609440804,THE ONNI GROUP,11/08/2021
1328814900,01/01/2021,03/31/2021,21521,JONAH,,SIEGELLAK,27000.00,2459769311,"MARK43, INC.",04/10/2021
213563196,01/01/2021,03/31/2021,3900,NICOLAS,,CLOCHARD-BOSSUET,1000.00,2349450331,"INTERSTATE JCDECAUX, LLC",04/10/2021
728090588,01/01/2021,03/31/2021,3857,ROBERT,J,REPEL,1250.00,1752576131,BRADFORD AIRPORT LOGISTICS,04/10/2021
110603828,01/01/2021,03/31/2021,20603,MELIA,A,CARTER,250.00,2618938803,VERIZON,04/11/2021
1589466760,01/01/2021,03/31/2021,24931,FARZIN,,PARANG,2000.00,2052982223,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO (BOMA/CHICAGO),04/11/2021
2850929305,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,3000.00,1535784853,ZOM MID ATLANTIC,11/08/2021
1003356535,01/01/2021,03/31/2021,24381,KRISTOPHER,J.,ANDERSON,6000.00,1242084710,CHICAGO ASSOCIATION OF REALTORS,04/11/2021
672731099,01/01/2021,03/31/2021,3795,JOHN,,O'CONNELL,2500.00,336499158,"CIGAR ASSOCIATION OF AMERICA, INC",04/11/2021
672731099,01/01/2021,03/31/2021,3795,JOHN,,O'CONNELL,2500.00,716276996,FEDEX CORP,04/11/2021
1443631087,01/01/2021,03/31/2021,24814,MICHAEL,L,REEVER,535.72,503063909,JOHNSON & JOHNSON,04/12/2021
2787849843,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,1500.00,508109354,LFI REAL ESTATE,11/08/2021
986784407,01/01/2021,03/31/2021,25124,JAMES,D.,BROSNAHAN,3000.00,1739513867,SOUTHWEST AIRLINES CO.,04/05/2021
1868851790,04/01/2021,06/30/2021,4010,RICHARD,,KLAWITER,1000.00,3249117456,CEDAR STREET CAPITAL PARTNERS LLC,11/08/2021
1756475070,01/01/2021,03/31/2021,24074,MICHAEL,,ZALEWSKI,22500.00,502103576,JEFFREY GLASS,04/12/2021
330289866,04/01/2021,06/30/2021,4010,RICHARD,,KLAWITER,5000.00,1943780836,NORTHPOINT DEVELOPMENT,11/08/2021
110603828,01/01/2021,03/31/2021,20302,MICHAEL,,MCDERMOTT,250.00,2852510313,VERIZON,04/12/2021
1822882019,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,2500.00,3291312945,REGENCY CENTERS,11/08/2021
1589466760,01/01/2021,03/31/2021,4010,RICHARD,,KLAWITER,2000.00,3399829339,THOR EQUITIES,11/08/2021
672731099,01/01/2021,03/31/2021,16202,STACEY,,KODAK,2500.00,1329016318,"JCDECAUX AIRPORT CHICAGO, LLC",04/12/2021
727183770,01/01/2021,03/31/2021,25192,MICHAEL,J,MINERVA,4250.00,3203590891,CONRAC SOLUTIONS,04/12/2021
213563196,01/01/2021,03/31/2021,6163,JUDY,D,MARTINEZ-FAYE,1000.00,3553457842,SIEMENS CORPORATION,04/12/2021
213563196,01/01/2021,03/31/2021,6163,JUDY,D,MARTINEZ-FAYE,1000.00,1994669501,SIEMENS INDUSTRY INC.,04/12/2021
672731099,01/01/2021,03/31/2021,4010,RICHARD,,KLAWITER,2500.00,3291312945,REGENCY CENTERS,11/08/2021
330289866,04/01/2021,06/30/2021,4010,RICHARD,,KLAWITER,5000.00,3112603922,VIENNA SAUSAGE MANUFACTURING CO.,11/08/2021
378238141,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,5000.00,3503387740,NEWCASTLE LIMITED,11/08/2021
3210214488,01/01/2021,03/31/2021,16161,TERRY,D,CORNELL,7500.00,4044094489,CONCOURSE/BOINGO,04/12/2021
1822882019,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,2500.00,142699114,DRAPER AND KRAMER,11/08/2021
1707319739,01/01/2021,03/31/2021,23928,JAMES,,SHEAHAN,9000.00,3621238161,YATES PROTECT,04/12/2021
330289866,04/01/2021,06/30/2021,4010,RICHARD,,KLAWITER,5000.00,3060330233,SERITAGE GROWTH PROPERTIES,11/08/2021
1822882019,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,2500.00,3370664967,THE LATIN SCHOOL OF CHICAGO,11/08/2021
761635026,04/01/2021,06/30/2021,4269,PEDRO,,CERVANTES,90.00,2022103865,"MOONLIGHT STUDIONS, INC.",07/27/2021
3271464377,01/01/2022,03/31/2022,3795,JOHN,T,O'CONNELL,2500.00,336499158,"CIGAR ASSOCIATION OF AMERICA, INC",03/25/2022
2064582560,01/01/2021,03/31/2021,24684,ADAM,,BALLARD,1.00,3026194663,AARP ILLINOIS,04/12/2021
2569117199,01/01/2021,03/31/2021,4010,RICHARD,,KLAWITER,5000.00,609440804,THE ONNI GROUP,11/08/2021
532330026,01/01/2021,03/31/2021,4084,RICHARD,L,INGRAM,770.00,2065246853,"CHICAGO PARKING METERS, LLC",04/12/2021
2787849843,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,1500.00,1787935822,KNICKPOINT REAL ESTATE LLC,11/08/2021
2787849843,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,1500.00,2912587071,GOLUB & CO.,11/08/2021
1822882019,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,2500.00,1640543200,BRIDGFORD FOODS,11/08/2021
1483619116,04/01/2021,06/30/2021,4010,RICHARD,,KLAWITER,2000.00,278811004,R2 COMPANIES,11/08/2021
2540751013,01/01/2021,03/31/2021,4073,CATHERINE,R,JANES,500.00,2030389837,MERCURY CRUISELINES,04/12/2021
1589466760,01/01/2021,03/31/2021,4010,RICHARD,,KLAWITER,2000.00,3673027719,"STERLING BAY, LLC AND ITS AFFILIATES",11/08/2021
441549297,04/01/2021,06/30/2021,4010,RICHARD,,KLAWITER,2500.00,3291312945,REGENCY CENTERS,11/08/2021
1589466760,01/01/2021,03/31/2021,4010,RICHARD,,KLAWITER,2000.00,278811004,R2 COMPANIES,11/08/2021
378238141,07/01/2021,09/30/2021,4010,RICHARD,,KLAWITER,5000.00,1696101662,"ALLOY PROPERTY COMPANY, LLC",11/08/2021
1711668825,04/01/2021,06/30/2021,4010,RICHARD,,KLAWITER,3000.00,1535784853,ZOM MID ATLANTIC,11/08/2021
441549297,04/01/2021,06/30/2021,4010,RICHARD,,KLAWITER,2500.00,3499549763,"PROLOGIS, INC.",11/08/2021
3271464377,01/01/2022,03/31/2022,3795,JOHN,T,O'CONNELL,2500.00,716276996,FEDEX CORP,03/25/2022
672978204,01/01/2022,03/31/2022,18181,JOHN,R,DALEY,25500.00,192971571,REEF TECHNOLOGY,11/30/2022
2598963738,01/01/2022,03/31/2022,25124,JAMES,D.,BROSNAHAN,3000.00,1739513867,SOUTHWEST AIRLINES CO.,03/28/2022
2679404733,01/01/2022,03/31/2022,6323,JOHN,S,KAMIS,30000.00,1463507892,"SPOTHERO, INC.",03/30/2022
3111498983,01/01/2022,03/31/2022,10241,FRED,G,LEBED,15000.00,3763896319,ILLINOIS HEALTH AND HOSPITAL ASSOCIATION,03/30/2022
2679404733,01/01/2022,03/31/2022,6323,JOHN,S,KAMIS,30000.00,1770852937,CONSUMER DATA INDUSTRY ASSOCIATION,03/30/2022
2555422769,01/01/2022,03/31/2022,6323,JOHN,S,KAMIS,12000.00,1215727911,"BIRD RIDES, INC.",03/30/2022
4278657656,01/01/2022,03/31/2022,25049,PAUL,K,LEE,1500.00,2065246853,"CHICAGO PARKING METERS, LLC",03/30/2022
3111498983,01/01/2022,03/31/2022,12641,JON,,ROSENBLATT,15000.00,1302081557,INTERNATIONAL CODE COUNCIL,03/30/2022
2598963738,01/01/2022,03/31/2022,4278,HOMERO,,TRISTAN,3000.00,2399933570,RESTORAIR,05/23/2022
3510366157,01/01/2022,03/31/2022,25127,JANE,,CHARNEY,150.00,3643770872,JEWISH UNITED FUND/JEWISH FEDERATION OF METROPOLITAN CHICAGO,03/30/2022
3111498983,01/01/2022,03/31/2022,10241,FRED,G,LEBED,15000.00,14381932,AUNT MARTHA'S HEALTH AND WELLNESS,03/30/2022
2495868378,01/01/2022,03/31/2022,20603,MELIA,,CARTER,250.00,2852510313,VERIZON,03/30/2022
2598963738,01/01/2022,03/31/2022,20206,GUY,,CHIPPARONI,3000.00,1739432384,C2 ACQUISITIONS LLC,03/30/2022
2679404733,01/01/2022,03/31/2022,10241,FRED,G,LEBED,30000.00,2147468,CRESCO LABS,03/30/2022
3111498983,01/01/2022,03/31/2022,6323,JOHN,S,KAMIS,15000.00,761885441,CHICAGO COMMUNITY TRUST,03/30/2022
3271464377,01/01/2022,03/31/2022,3992,VIRGINIA,,PACE,2500.00,4205988690,STATEWAY ASSOCIATES LLC,03/30/2022
3271464377,01/01/2022,03/31/2022,10821,JAMES,R,WATSON,2500.00,4040927126,API-ILLINOIS,03/30/2022
2598963738,01/01/2022,03/31/2022,24145,TOM,,GRAY,3000.00,3621238161,YATES PROTECT,03/30/2022
2598963738,01/01/2022,03/31/2022,23928,JAMES,,SHEAHAN,3000.00,3621238161,YATES PROTECT,03/30/2022
2598963738,01/01/2022,03/31/2022,20206,GUY,,CHIPPARONI,3000.00,2630146830,C3 PRESENTS LLC,03/30/2022
3111498983,01/01/2022,03/31/2022,6323,JOHN,S,KAMIS,15000.00,1057321672,CHICAGO LOW-INCOME HOUSING TRUST FUND,03/30/2022
513124825,01/01/2022,03/31/2022,25389,DAVID,,REIFMAN,500.00,1556749614,"CLAYCO, INC.",03/30/2022
3770362536,01/01/2022,03/31/2022,25601,LAURA,,SALTZMAN,158.65,2599186997,ACCESS LIVING OF METROPOLITAN CHICAGO,03/31/2022
25430485,01/01/2022,03/31/2022,4278,HOMERO,,TRISTAN,5000.00,2571848830,ORACLE INC,05/23/2022
2051020319,01/01/2022,03/31/2022,3857,ROBERT,J,REPEL,350.00,1752576131,BRADFORD AIRPORT LOGISTICS,03/31/2022
732332931,04/01/2022,06/30/2022,23361,THOMAS,,BENEDETTO,15000.00,3461414790,CHICAGOLAND APARTMENT ASSOCIATION,05/25/2022
4188338736,01/01/2022,03/31/2022,3837,MICHAEL,P,CIACCIO,4200.00,1061822711,TEAMSTERS JOINT COUNCIL 25,03/31/2022
3818667856,01/01/2022,03/31/2022,25174,SONY,,CORTES,3650.00,1258003702,HECTOR CASTANEDA,05/26/2022
3660937284,04/01/2022,06/30/2022,18181,JOHN,R,DALEY,7500.00,538616237,ABERDEEN INVESTORS LLC,11/30/2022
3271464377,01/01/2022,03/31/2022,17521,STEVE,,ABBEY,2500.00,2897163206,HUNTINGTON NATIONAL BANK,04/01/2022
2564123126,04/01/2022,06/30/2022,18181,JOHN,R,DALEY,5000.00,2877129182,ILLINOIS ENVIRONMENTAL COUNCIL,11/30/2022
1367886978,04/01/2020,06/30/2020,20567,LINDSAY,,ANDERSON,6000.00,1215727911,"BIRD RIDES, INC.",07/22/2020
274685648,07/01/2020,09/30/2020,20567,LINDSAY,,ANDERSON,21000.00,3688142355,WINDY CITY CANNABIS,09/29/2020
2906389849,04/01/2020,06/30/2020,20567,LINDSAY,,ANDERSON,15000.00,761885441,CHICAGO COMMUNITY TRUST,07/22/2020
888945015,07/01/2020,09/30/2020,4269,PEDRO,,CERVANTES,120.00,2998171419,"DEL TORO, LLC",12/14/2020
1517062386,04/01/2020,06/30/2020,20567,LINDSAY,,ANDERSON,30000.00,1463507892,"SPOTHERO, INC.",07/22/2020
602754099,07/01/2020,09/30/2020,4269,PEDRO,,CERVANTES,90.00,2022103865,"MOONLIGHT STUDIONS, INC.",12/14/2020
274685648,07/01/2020,09/30/2020,20567,LINDSAY,,ANDERSON,21000.00,3473684911,ALIGHT SOLUTIONS LLC,09/29/2020
549891089,04/01/2020,06/30/2020,20567,LINDSAY,,ANDERSON,21000.00,3473684911,ALIGHT SOLUTIONS LLC,07/22/2020
549891089,04/01/2020,06/30/2020,20567,LINDSAY,,ANDERSON,21000.00,3688142355,WINDY CITY CANNABIS,07/22/2020
3730311223,04/01/2020,06/30/2020,18822,JOHN,A,ESCOBAR,2496.00,1718157176,"CWAZ, LLC",12/15/2020
1935137133,01/01/2020,03/31/2020,18822,JOHN,A,ESCOBAR,1564.00,1718157176,"CWAZ, LLC",12/15/2020
3612277037,01/01/2020,03/31/2020,18822,JOHN,A,ESCOBAR,1300.00,3490042272,FROYLAND GARCIA AND ROSA GARCIA,12/15/2020
735958868,01/01/2020,03/31/2020,18822,JOHN,A,ESCOBAR,1492.00,3919248602,2615 JD PLACE LLC,12/15/2020
1473164291,04/01/2020,06/30/2020,18822,JOHN,A,ESCOBAR,130.00,2482211545,"CWAZ, LLC",12/15/2020
378101862,01/01/2020,03/31/2020,18822,JOHN,A,ESCOBAR,1778.00,3783668665,"CWAZ, LLC",12/15/2020
971688794,01/01/2020,03/31/2020,18822,JOHN,A,ESCOBAR,1076.00,2482211545,"CWAZ, LLC",12/15/2020
2125587064,01/01/2020,03/31/2020,18822,JOHN,A,ESCOBAR,1596.00,979362471,2614-16 JD STREET LLC,12/15/2020
1580360181,07/01/2020,09/30/2020,18822,JOHN,A,ESCOBAR,312.00,2022103865,"MOONLIGHT STUDIONS, INC.",12/15/2020
624608727,07/01/2020,09/30/2020,18822,JOHN,A,ESCOBAR,260.00,2656227279,"DEL SOL, LLC",12/15/2020
1675499823,10/01/2020,12/31/2020,4080,SAMUEL,J,POLSKY,1000.00,306923270,BLOMMER CHOCOLATE COMPANY,12/18/2020
500106834,10/01/2020,12/31/2020,12641,JON,,ROSENBLATT,15000.00,1302081557,INTERNATIONAL CODE COUNCIL,12/18/2020
2678810888,10/01/2020,12/31/2020,21521,JONAH,,SIEGELLAK,21000.00,2378454358,GRANICUS,12/18/2020
998333350,10/01/2020,12/31/2020,24145,TOM,,GRAY,9000.00,3659735445,YATES ENTERPRISES,12/18/2020
55591947,10/01/2020,12/31/2020,23928,JAMES,,SHEAHAN,12000.00,233387144,GLENWOOD ACADEMY,12/18/2020
542449727,10/01/2020,12/31/2020,3795,JOHN,T,O'CONNELL,2500.00,1365888,CIGAR ASSN. OF AMERICA,12/18/2020
1769987800,10/01/2020,12/31/2020,4406,TED,,HAMER,400.00,4067158512,KPMG LLP,12/18/2020
1861135989,10/01/2020,12/31/2020,24175,FREDERICK,M,SMITH,1500.00,3215222519,UCAN,12/18/2020
998333350,10/01/2020,12/31/2020,23928,JAMES,,SHEAHAN,9000.00,3659735445,YATES ENTERPRISES,12/18/2020
1675499823,10/01/2020,12/31/2020,4333,CLINT,V,BROWN,1000.00,2763434576,LOCAL 881UNITED FOOD AND COMMERCIAL WORKERS,12/18/2020
55591947,10/01/2020,12/31/2020,24145,TOM,,GRAY,12000.00,233387144,GLENWOOD ACADEMY,12/18/2020
390858425,10/01/2020,12/31/2020,24845,DANIELLA,,PEREIRA,30.00,565563526,OPENLANDS,12/18/2020
3139580360,10/01/2020,12/31/2020,24175,FREDERICK,M,SMITH,6000.00,857705297,RAI SERVICES CO.,12/18/2020
542449727,10/01/2020,12/31/2020,10821,JAMES,R,WATSON,2500.00,3617168447,ILLINOIS PETROLEUM COUNCIL,12/18/2020
623718998,10/01/2020,12/31/2020,3851,TIMOTHY,A,TAYLOR,50.00,3445752701,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),12/18/2020
2271195342,04/01/2020,06/30/2020,4126,MICHAEL,A,ALVAREZ,9500.00,637626330,"UNQORK, INC",12/20/2020
326446974,07/01/2020,09/30/2020,4126,MICHAEL,A,ALVAREZ,6000.00,857705297,RAI SERVICES CO.,12/20/2020
488548203,04/01/2020,06/30/2020,4126,MICHAEL,A,ALVAREZ,5000.00,1400952891,"SERVERFARM, LLC",12/20/2020
3867464959,01/01/2020,03/31/2020,4126,MICHAEL,A,ALVAREZ,5000.00,1400952891,"SERVERFARM, LLC",12/20/2020
881597267,07/01/2020,09/30/2020,4126,MICHAEL,A,ALVAREZ,7500.00,1247532477,MCDONALD'S CORPORATION,12/20/2020
2109262256,01/01/2020,03/31/2020,4126,MICHAEL,A,ALVAREZ,7500.00,1247532477,MCDONALD'S CORPORATION,12/20/2020
1072845131,01/01/2020,03/31/2020,4126,MICHAEL,A,ALVAREZ,4000.00,756297696,AMERICAN CHEMISTRY COUNCIL,12/20/2020
1176924119,07/01/2020,09/30/2020,4126,MICHAEL,A,ALVAREZ,5500.00,637626330,"UNQORK, INC",12/20/2020
2518329786,04/01/2020,06/30/2020,4126,MICHAEL,A,ALVAREZ,7500.00,1247532477,MCDONALD'S CORPORATION,12/20/2020
2518329786,04/01/2020,06/30/2020,4126,MICHAEL,A,ALVAREZ,7500.00,1735792281,"UBER TECHNOLOGIES, INC.",12/20/2020
2518329786,04/01/2020,06/30/2020,4126,MICHAEL,A,ALVAREZ,7500.00,4125063456,HEINEMANN AMERICAS,12/20/2020
488548203,04/01/2020,06/30/2020,4126,MICHAEL,A,ALVAREZ,5000.00,1535344398,STERLING BAY COMPANIES,12/20/2020
2109262256,01/01/2020,03/31/2020,4126,MICHAEL,A,ALVAREZ,7500.00,1735792281,"UBER TECHNOLOGIES, INC.",12/20/2020
1626140892,01/01/2020,03/31/2020,4126,MICHAEL,A,ALVAREZ,10000.00,637626330,"UNQORK, INC",12/20/2020
1626140892,01/01/2020,03/31/2020,4126,MICHAEL,A,ALVAREZ,10000.00,2839934062,OTG MANAGEMENT,12/20/2020
2147597218,07/01/2020,09/30/2020,4126,MICHAEL,A,ALVAREZ,4000.00,756297696,AMERICAN CHEMISTRY COUNCIL,12/20/2020
2109262256,01/01/2020,03/31/2020,4126,MICHAEL,A,ALVAREZ,7500.00,4125063456,HEINEMANN AMERICAS,12/20/2020
1740977650,04/01/2020,06/30/2020,4126,MICHAEL,A,ALVAREZ,4000.00,756297696,AMERICAN CHEMISTRY COUNCIL,12/20/2020
1367886978,04/01/2020,06/30/2020,4126,MICHAEL,A,ALVAREZ,6000.00,717945717,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC",12/20/2020
4146079618,01/01/2021,03/31/2021,4160,EDWARD,J,KUS,1500.00,3806508045,MISERICORDIA,04/13/2021
134827943,01/01/2021,03/31/2021,9743,MICHAEL,,ALEXANDER,9333.33,59334193,"MCGRAW HILL GLOBAL EDUCATION HOLDING, LLC AND ITS AFFILIATES",07/28/2021
2433554587,04/01/2021,06/30/2021,9743,MICHAEL,,ALEXANDER,6666.67,917408320,"CONDUENT, INC. AND ITS AFFILIATES",07/28/2021
2056114184,01/01/2021,03/31/2021,3837,MICHAEL,P,CIACCIO,4000.00,1061822711,TEAMSTERS JOINT COUNCIL 25,04/13/2021
2614165863,04/01/2021,06/30/2021,9743,MICHAEL,,ALEXANDER,15000.00,211676529,CRESCO LABS LLC,07/28/2021
3557203763,01/01/2021,03/31/2021,23522,SALLY,,HOWE,300.00,1309831684,"BARCLAYS CAPITAL, INC.",04/13/2021
644283739,01/01/2021,03/31/2021,4160,EDWARD,J,KUS,1970.00,1405696481,CHICAGO HISTORY MUSEUM,04/13/2021
1977883391,04/01/2021,06/30/2021,11493,SEAN,,OSHEA,6666.66,2593747168,"MILLENNIUM PARK GARAGES, LLC",07/28/2021
2569117199,01/01/2021,03/31/2021,18021,JOHN,,HARRIS,5000.00,2708463855,RELIABLE ASPHALT CORPORATION,04/13/2021
2056114184,01/01/2021,03/31/2021,6781,WILLIE,,SMITH,4000.00,867989715,"CHICAGO BEVERAGE SYSTEMS, L.L.C.",04/13/2021
3671811456,01/01/2021,03/31/2021,24796,STACY,,MOORE,103.00,3083112841,EDUCATORS FOR EXCELLENCE,04/13/2021
2243027185,01/01/2021,03/31/2021,7422,KEVIN,,MENDOZA,350.00,2928425391,CITY OF CHICAGO,04/13/2021
1015035259,04/01/2021,06/30/2021,4072,JOHN,L,BOROVICKA,10000.00,353036409,"MOTOROLA SOLUTIONS, INC.",07/28/2021
1977883391,04/01/2021,06/30/2021,11493,SEAN,,OSHEA,6666.66,2639737777,"BLUEBIRD NETWORK, LLC",07/28/2021
672731099,01/01/2021,03/31/2021,10821,JAMES,R,WATSON,2500.00,4040927126,API-ILLINOIS,04/13/2021
753804029,04/01/2021,06/30/2021,11493,SEAN,,OSHEA,7000.00,839424662,"MCGRAW HILL GLOBAL EDUCATION HOLDING, LLC AND ITS AFFILIATES",07/28/2021
2569117199,01/01/2021,03/31/2021,24927,CHRISTOPHER,,JESSUP,5000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/13/2021
2588369385,01/01/2022,03/31/2022,6164,GABRIELLE,,BRUSSEL,376.00,2349450331,"INTERSTATE JCDECAUX, LLC",04/01/2022
1015035259,04/01/2021,06/30/2021,9743,MICHAEL,,ALEXANDER,10000.00,353036409,"MOTOROLA SOLUTIONS, INC.",07/28/2021
3186722117,01/01/2021,03/31/2021,9743,MICHAEL,,ALEXANDER,3333.00,917408320,"CONDUENT, INC. AND ITS AFFILIATES",07/28/2021
4053730964,01/01/2021,03/31/2021,4072,JOHN,L,BOROVICKA,3333.33,2639737777,"BLUEBIRD NETWORK, LLC",07/28/2021
1150806936,01/01/2021,03/31/2021,11493,SEAN,,OSHEA,15000.00,211676529,CRESCO LABS LLC,07/28/2021
2134902555,01/01/2021,03/31/2021,14282,FRANCIS,L,ROOD,2486.25,747544725,HISPANIC HOUSING DEVELOPMENT CORPORATION,04/13/2021
2569117199,01/01/2021,03/31/2021,25138,JORDAN,,POWELL,5000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/13/2021
4053730964,01/01/2021,03/31/2021,11493,SEAN,,OSHEA,3333.33,2639737777,"BLUEBIRD NETWORK, LLC",07/28/2021
1977883391,04/01/2021,06/30/2021,4072,JOHN,L,BOROVICKA,6666.66,2593747168,"MILLENNIUM PARK GARAGES, LLC",07/28/2021
817976096,01/01/2021,03/31/2021,5701,PAUL,L.,WILLIAMS,2250.00,3302548843,RIVE CAPITAL ADVISORS,04/13/2021
921062361,01/01/2021,03/31/2021,14282,FRANCIS,L,ROOD,20000.00,2187637306,LAWNDALE CHRISTIAN DEVELOPMENT CORPORATION,04/13/2021
753804029,04/01/2021,06/30/2021,4072,JOHN,L,BOROVICKA,7000.00,3315466229,"EXTENET SYSTEMS, INC",07/28/2021
2455904499,04/01/2021,06/30/2021,11493,SEAN,,OSHEA,3333.33,2090678910,ENVIRONMENTAL LAW AND POLICY CENTER,07/28/2021
986616290,01/01/2021,03/31/2021,20526,PAVOL,,REHUS,450.00,2928425391,CITY OF CHICAGO,04/13/2021
753804029,04/01/2021,06/30/2021,9743,MICHAEL,,ALEXANDER,7000.00,3315466229,"EXTENET SYSTEMS, INC",07/28/2021
1483619116,04/01/2021,06/30/2021,5127,PAT,,DOERR,2000.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,07/28/2021
2154828407,01/01/2021,03/31/2021,9743,MICHAEL,,ALEXANDER,6666.67,2593747168,"MILLENNIUM PARK GARAGES, LLC",07/28/2021
4053730964,01/01/2021,03/31/2021,9743,MICHAEL,,ALEXANDER,3333.33,2639737777,"BLUEBIRD NETWORK, LLC",07/28/2021
2064582560,01/01/2021,03/31/2021,24743,JOSHUA,,HARRIS,1.00,3026194663,AARP ILLINOIS,04/13/2021
2064582560,01/01/2021,03/31/2021,24741,MARY,E,ANDERSON,1.00,3026194663,AARP ILLINOIS,04/14/2021
4053730964,01/01/2021,03/31/2021,4072,JOHN,L,BOROVICKA,3333.33,917408320,"CONDUENT, INC. AND ITS AFFILIATES",07/28/2021
1003356535,01/01/2021,03/31/2021,9743,MICHAEL,,ALEXANDER,6000.00,353036409,"MOTOROLA SOLUTIONS, INC.",07/28/2021
134827943,01/01/2021,03/31/2021,4072,JOHN,L,BOROVICKA,9333.33,934664612,"MCGRAW HILL GLOBAL EDUCATION HOLDING, LLC AND ITS AFFILIATES",07/28/2021
1150806936,01/01/2021,03/31/2021,23361,TOM,,BENEDETTO,15000.00,4081037560,CHICAGOLAND APARTMENT ASSOCIATION,04/14/2021
1003091482,01/01/2021,03/31/2021,4070,CHARLES,R,BERNARDINI,30000.00,90607975,"AERO CHICAGO II, LLC",04/14/2021
1856657468,04/01/2020,06/30/2020,4169,MARIAH,F.,DIGRINO,3000.00,3304786455,"CHICAGO NEIGHBORHOOD INITIATIVES, INC.",12/21/2020
753804029,04/01/2021,06/30/2021,9743,MICHAEL,,ALEXANDER,7000.00,59334193,"MCGRAW HILL GLOBAL EDUCATION HOLDING, LLC AND ITS AFFILIATES",07/28/2021
585795430,01/01/2021,03/31/2021,9743,MICHAEL,,ALEXANDER,4666.66,3315466229,"EXTENET SYSTEMS, INC",07/28/2021
3867464959,01/01/2020,03/31/2020,4169,MARIAH,F.,DIGRINO,5000.00,2912587071,GOLUB & CO.,12/21/2020
879553222,04/01/2021,06/30/2021,11493,SEAN,,OSHEA,6000.00,3811261832,JIM BEAM BRANDS CO.,07/28/2021
1589466760,01/01/2021,03/31/2021,18601,ANDY,,GLOOR,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
1589466760,01/01/2021,03/31/2021,23827,JESSICA,,SIMONS,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
555722641,01/01/2021,03/31/2021,25184,JAY,,JACKSON,200.00,2377583774,"ABACUS SETTLEMENTS, LLC D/B/A ABACUS LIFE",04/14/2021
1861135989,10/01/2020,12/31/2020,22722,CRYSTAL,,OLSEN,1500.00,3841097404,ADVOCATE HEALTH CARE,12/21/2020
672731099,01/01/2021,03/31/2021,17521,STEVE,,ABBEY,2500.00,2897163206,HUNTINGTON NATIONAL BANK,04/14/2021
3196080997,07/01/2020,09/30/2020,4169,MARIAH,F.,DIGRINO,3000.00,3304786455,"CHICAGO NEIGHBORHOOD INITIATIVES, INC.",12/21/2020
488548203,04/01/2020,06/30/2020,4169,MARIAH,F.,DIGRINO,5000.00,123802561,CIM,12/21/2020
134827943,01/01/2021,03/31/2021,11493,SEAN,,OSHEA,9333.33,839424662,"MCGRAW HILL GLOBAL EDUCATION HOLDING, LLC AND ITS AFFILIATES",07/28/2021
